RespondentID,Age,How important would you say feeling productive is to your happiness?,How productive do you currently feel overall?,In what city do you live?,In what state or U.S. state or territory do you live (if applicable)?,What country do you live in?,What is the biggest challenge you face to being productive?,When are you most productive?,Which of the following best describes the principal industry of your organization?,Date
5074201798,26-29,Moderately important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Mid-Morning,Government,2013-01-01
5047659603,26-29,Moderately important to my overall happiness,Moderately productive,,,Romania,Time Management,Mid-Morning,"Utilities, Energy, and Extraction",2013-01-01
5082235895,26-29,Moderately important to my overall happiness,Moderately productive,,,Canada,Other (please specify),Mid-Morning,Finance & Financial Services,2013-01-01
5095570609,26-29,Moderately important to my overall happiness,Moderately productive,,,Canada,Time Management,Mid-Morning,Advertising & Marketing,2013-01-01
5060316932,26-29,Moderately important to my overall happiness,Moderately productive,,,United States of America,Time Management,Early Morning,Education,2013-01-01
5046529740,26-29,Moderately important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Early Morning,Entertainment & Leisure,2013-01-01
5048629330,26-29,Moderately important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Afternoon,Insurance,2014-01-01
5071886223,26-29,Moderately important to my overall happiness,Moderately productive,,,United States of America,Not having the right technology,Mid-Morning,"Utilities, Energy, and Extraction",2014-01-01
5046654262,26-29,Moderately important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Mid-Morning,Finance & Financial Services,2014-01-01
5047125520,26-29,Moderately important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Late Night,Healthcare & Pharmaceuticals,2014-01-01
5081785459,26-29,Moderately important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Early Morning,Nonprofit,2014-01-01
5046375540,26-29,Moderately important to my overall happiness,Moderately productive,,,United States of America,Time Management,Early Morning,Student,2014-01-01
5081924268,26-29,Moderately important to my overall happiness,Moderately productive,,,United States of America,Time Management,Mid-Morning,Nonprofit,2014-01-01
5081909365,26-29,Moderately important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Early Morning,Entertainment & Leisure,2014-01-01
5057373781,26-29,Moderately important to my overall happiness,Moderately productive,,,Canada,Distractions (e.g. Social Media),Early Morning,Agriculture,2014-01-01
5049103143,26-29,Moderately important to my overall happiness,Moderately productive,,,United States of America,Time Management,Early Morning,"Telecommunications, Technology, Internet & Electronics",2014-01-01
5058862398,26-29,Moderately important to my overall happiness,Moderately productive,,,United States of America,Time Management,Afternoon,"Telecommunications, Technology, Internet & Electronics",2014-01-01
5094947653,26-29,Moderately important to my overall happiness,Moderately productive,,,United States of America,Other (please specify),Late Night,Healthcare & Pharmaceuticals,2014-01-01
5046475287,26-29,Moderately important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Afternoon,Education,2014-01-01
5047120345,26-29,Moderately important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Evening,Advertising & Marketing,2014-01-01
5081620821,26-29,Moderately important to my overall happiness,Moderately productive,,,United States of America,Time Management,Early Morning,"Telecommunications, Technology, Internet & Electronics",2014-01-01
5046452704,26-29,Moderately important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Mid-Morning,Advertising & Marketing,2014-01-01
5089623797,26-29,Moderately important to my overall happiness,Moderately productive,,,Canada,Constantly being interrupted by colleagues,Afternoon,Advertising & Marketing,2014-01-01
5076052050,26-29,Moderately important to my overall happiness,Moderately productive,,,United States of America,Other (please specify),Evening,Government,2014-01-01
5062880146,26-29,Moderately important to my overall happiness,Moderately productive,,,Kenya,Other (please specify),Mid-Morning,Nonprofit,2014-01-01
5089024396,26-29,Moderately important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Afternoon,Entertainment & Leisure,2014-01-01
5046481553,26-29,Moderately important to my overall happiness,Moderately productive,,,United States of America,Time Management,Mid-Morning,Healthcare & Pharmaceuticals,2014-01-01
5050724091,26-29,Moderately important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Mid-Morning,Food & Beverages,2014-01-01
5094945515,26-29,Moderately important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Early Morning,Finance & Financial Services,2015-01-01
5047814823,26-29,Moderately important to my overall happiness,Moderately productive,,,United Kingdom of Great Britain and Northern Ireland,Distractions (e.g. Social Media),Evening,"Construction, Machinery, and Homes",2015-01-01
5082944211,26-29,Moderately important to my overall happiness,Moderately productive,,,United States of America,Time Management,Mid-Morning,I am currently not employed,2015-01-01
5095373225,26-29,Moderately important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Afternoon,Retail & Consumer Durables,2015-01-01
5046587317,26-29,Moderately important to my overall happiness,Moderately productive,,,France,Distractions (e.g. Social Media),Mid-Morning,Business Support & Logistics,2015-01-01
5082187148,26-29,Moderately important to my overall happiness,Moderately productive,,,France,Constantly being interrupted by colleagues,Early Morning,Advertising & Marketing,2015-01-01
5062387072,26-29,Moderately important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Early Morning,Nonprofit,2015-01-01
5059596526,26-29,Moderately important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Mid-Morning,Finance & Financial Services,2015-01-01
5090901791,26-29,Moderately important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Mid-Morning,Retail & Consumer Durables,2015-01-01
5047129926,26-29,Moderately important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Mid-Morning,Nonprofit,2015-01-01
5082353837,26-29,Moderately important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Mid-Morning,Education,2015-01-01
5082152550,26-29,Moderately important to my overall happiness,Moderately productive,,,Canada,Distractions (e.g. Social Media),Mid-Morning,Retail & Consumer Durables,2015-01-01
5046366116,26-29,Moderately important to my overall happiness,Moderately productive,,,United States of America,Other (please specify),Early Morning,Healthcare & Pharmaceuticals,2015-01-01
5046602962,26-29,Moderately important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Mid-Morning,Nonprofit,2015-01-01
5064650047,26-29,Moderately important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Afternoon,"Telecommunications, Technology, Internet & Electronics",2015-01-01
5089173452,26-29,Moderately important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Evening,"Construction, Machinery, and Homes",2015-01-01
5094947493,26-29,Moderately important to my overall happiness,Moderately productive,,,United States of America,Time Management,Early Morning,Real Estate,2015-01-01
5046405331,26-29,Moderately important to my overall happiness,Moderately unproductive,,,United States of America,Distractions (e.g. Social Media),Mid-Morning,Nonprofit,2015-01-01
5095054838,26-29,Moderately important to my overall happiness,Moderately unproductive,,,Panama,Time Management,Mid-Morning,"Construction, Machinery, and Homes",2015-01-01
5093766621,26-29,Moderately important to my overall happiness,Moderately unproductive,,,Netherlands,Other (please specify),Mid-Morning,Manufacturing,2015-01-01
5090001330,26-29,Moderately important to my overall happiness,Moderately unproductive,,,United States of America,Distractions (e.g. Social Media),Afternoon,Nonprofit,2015-01-01
5082644193,26-29,Moderately important to my overall happiness,Moderately unproductive,,,United States of America,Time Management,Late Night,Retail & Consumer Durables,2015-01-01
